speaker,segment,repetition,frame,coord,point,mm
2,t,4,12,y,34,106.89800000000002
2,t,4,12,y,35,106.62300000000005
2,t,4,12,y,36,106.38900000000004
2,t,4,12,y,37,106.18600000000004
2,t,4,12,y,38,105.99600000000004
2,t,4,12,y,39,105.81700000000004
2,t,4,12,y,40,105.64700000000005
2,t,4,12,y,41,105.48400000000004
2,t,4,12,y,42,105.34200000000004
2,t,4,12,y,43,105.23300000000003
2,t,4,12,y,44,105.16600000000003
2,t,4,12,y,45,105.13900000000004
2,t,4,12,y,46,105.14200000000005
2,t,4,12,y,47,105.17200000000003
2,t,4,12,y,48,105.23700000000002
2,t,4,12,y,49,105.32800000000003
2,t,4,12,y,50,105.44400000000002
2,t,4,12,y,51,105.57600000000002
2,t,4,12,y,52,105.72800000000004
2,t,4,12,y,53,105.90100000000004
2,t,4,12,y,54,106.09400000000005
2,t,4,12,y,55,106.31100000000004
2,t,4,12,y,56,106.56200000000001
2,t,4,12,y,57,106.85400000000004
2,t,4,12,y,58,107.17600000000004
2,t,4,12,y,59,107.53500000000003
2,t,4,12,y,60,107.93200000000002
2,t,4,12,y,61,108.36600000000004
2,t,4,12,y,62,108.81300000000005
2,t,4,12,y,63,109.26800000000003
2,t,4,12,y,64,109.72200000000004
2,t,4,12,y,65,110.17600000000004
2,t,4,12,y,66,110.63700000000003
2,t,4,12,y,67,111.11200000000002
2,t,4,12,y,68,111.59300000000002
2,t,4,12,y,69,112.07400000000001
2,t,4,12,y,70,112.53200000000004
2,t,4,12,y,71,112.95600000000002
2,t,4,12,y,72,113.34600000000003
2,t,4,12,y,73,113.71900000000005
2,t,4,12,y,74,114.08500000000004
2,t,4,12,y,75,114.44700000000003
2,t,4,12,y,76,114.80700000000002
2,t,4,12,y,77,115.15600000000003
2,t,4,12,y,78,115.49500000000003
2,t,4,12,y,79,115.81000000000003
2,t,4,12,y,80,116.11200000000002
2,t,4,12,y,81,116.39300000000003
2,t,4,12,y,82,116.64800000000002
2,t,4,12,y,83,116.87500000000003
2,t,4,12,y,84,117.08100000000002
2,t,4,12,y,85,117.27500000000003
2,t,4,12,y,86,117.44800000000004
2,t,4,12,y,87,117.60400000000004
2,t,4,12,y,88,117.73900000000003
2,t,4,12,y,89,117.86800000000005
2,t,4,12,y,90,117.99300000000005
2,t,4,12,y,91,118.14300000000003
2,t,4,12,y,92,118.36000000000001
2,t,4,12,y,93,118.70200000000003
2,t,4,12,y,94,119.20700000000005
2,t,4,12,y,95,119.82700000000003
2,t,4,12,y,96,120.47100000000003
2,t,4,12,y,97,121.12900000000002
2,t,4,12,y,98,121.81400000000002
2,t,4,12,y,99,122.44400000000002
2,t,4,12,y,100,122.85100000000003
2,t,4,13,x,1,171.539
2,t,4,13,x,2,172.37
2,t,4,13,x,3,173.204
2,t,4,13,x,4,174.034
2,t,4,13,x,5,174.868
2,t,4,13,x,6,175.699
2,t,4,13,x,7,176.53300000000002
2,t,4,13,x,8,177.363
2,t,4,13,x,9,178.19400000000002
2,t,4,13,x,10,179.02800000000002
2,t,4,13,x,11,179.858
2,t,4,13,x,12,180.692
2,t,4,13,x,13,181.523
2,t,4,13,x,14,182.357
2,t,4,13,x,15,183.187
2,t,4,13,x,16,184.018
2,t,4,13,x,17,184.852
2,t,4,13,x,18,185.68200000000002
2,t,4,13,x,19,186.51600000000002
2,t,4,13,x,20,187.34699999999998
2,t,4,13,x,21,188.17700000000002
2,t,4,13,x,22,189.011
2,t,4,13,x,23,189.84199999999998
2,t,4,13,x,24,190.676
2,t,4,13,x,25,191.506
2,t,4,13,x,26,192.34
2,t,4,13,x,27,193.171
2,t,4,13,x,28,194.001
2,t,4,13,x,29,194.83499999999998
2,t,4,13,x,30,195.666
2,t,4,13,x,31,196.5
2,t,4,13,x,32,197.32999999999998
2,t,4,13,x,33,198.164
2,t,4,13,x,34,198.995
2,t,4,13,x,35,199.825
2,t,4,13,x,36,200.66
2,t,4,13,x,37,201.49
2,t,4,13,x,38,202.32
2,t,4,13,x,39,203.15
2,t,4,13,x,40,203.99
2,t,4,13,x,41,204.82
2,t,4,13,x,42,205.65
2,t,4,13,x,43,206.48000000000002
2,t,4,13,x,44,207.31
2,t,4,13,x,45,208.15
2,t,4,13,x,46,208.98000000000002
2,t,4,13,x,47,209.81
2,t,4,13,x,48,210.64
2,t,4,13,x,49,211.47
2,t,4,13,x,50,212.31
2,t,4,13,x,51,213.14
2,t,4,13,x,52,213.97
2,t,4,13,x,53,214.8
2,t,4,13,x,54,215.63
2,t,4,13,x,55,216.47
2,t,4,13,x,56,217.3
2,t,4,13,x,57,218.13
2,t,4,13,x,58,218.95999999999998
2,t,4,13,x,59,219.8
2,t,4,13,x,60,220.63
2,t,4,13,x,61,221.45999999999998
2,t,4,13,x,62,222.29000000000002
2,t,4,13,x,63,223.12
2,t,4,13,x,64,223.95999999999998
2,t,4,13,x,65,224.79000000000002
2,t,4,13,x,66,225.62
2,t,4,13,x,67,226.45
2,t,4,13,x,68,227.28
2,t,4,13,x,69,228.11
2,t,4,13,x,70,228.95
2,t,4,13,x,71,229.78
2,t,4,13,x,72,230.61
2,t,4,13,x,73,231.44
2,t,4,13,x,74,232.27
2,t,4,13,x,75,233.1
2,t,4,13,x,76,233.94
2,t,4,13,x,77,234.77
2,t,4,13,x,78,235.6
2,t,4,13,x,79,236.43
2,t,4,13,x,80,237.27
2,t,4,13,x,81,238.1
2,t,4,13,x,82,238.93
2,t,4,13,x,83,239.76
2,t,4,13,x,84,240.59
2,t,4,13,x,85,241.43
2,t,4,13,x,86,242.26
2,t,4,13,x,87,243.09
2,t,4,13,x,88,243.92
2,t,4,13,x,89,244.75
2,t,4,13,x,90,245.59
2,t,4,13,x,91,246.42
2,t,4,13,x,92,247.25
2,t,4,13,x,93,248.08
2,t,4,13,x,94,248.91
2,t,4,13,x,95,249.75
2,t,4,13,x,96,250.58
2,t,4,13,x,97,251.41
2,t,4,13,x,98,252.24
2,t,4,13,x,99,253.08
2,t,4,13,x,100,253.91
2,t,4,13,y,1,130.61100000000005
2,t,4,13,y,2,130.04800000000003
2,t,4,13,y,3,129.12300000000005
2,t,4,13,y,4,128.02100000000002
2,t,4,13,y,5,126.85100000000003
2,t,4,13,y,6,125.66800000000003
2,t,4,13,y,7,124.49900000000002
2,t,4,13,y,8,123.37700000000004
2,t,4,13,y,9,122.33600000000004
2,t,4,13,y,10,121.37700000000004
2,t,4,13,y,11,120.48200000000003
2,t,4,13,y,12,119.63800000000003
2,t,4,13,y,13,118.82700000000003
2,t,4,13,y,14,118.04400000000004
2,t,4,13,y,15,117.28800000000001
2,t,4,13,y,16,116.55600000000004
2,t,4,13,y,17,115.84400000000005
2,t,4,13,y,18,115.16600000000003
2,t,4,13,y,19,114.52900000000002
2,t,4,13,y,20,113.93900000000002
2,t,4,13,y,21,113.42000000000002
2,t,4,13,y,22,112.94900000000001
2,t,4,13,y,23,112.50800000000004
2,t,4,13,y,24,112.08800000000002
2,t,4,13,y,25,111.68500000000003
2,t,4,13,y,26,111.28500000000003
2,t,4,13,y,27,110.89100000000002
2,t,4,13,y,28,110.50500000000005
2,t,4,13,y,29,110.12500000000003
2,t,4,13,y,30,109.74900000000002
2,t,4,13,y,31,109.37600000000003
2,t,4,13,y,32,109.00700000000003
2,t,4,13,y,33,108.64400000000003
2,t,4,13,y,34,108.28400000000005
2,t,4,13,y,35,107.92500000000001
2,t,4,13,y,36,107.57900000000004
2,t,4,13,y,37,107.24400000000003
2,t,4,13,y,38,106.93900000000002
2,t,4,13,y,39,106.67100000000005
2,t,4,13,y,40,106.44000000000003
2,t,4,13,y,41,106.23300000000003
2,t,4,13,y,42,106.04000000000002
2,t,4,13,y,43,105.85700000000003
2,t,4,13,y,44,105.68800000000005
2,t,4,13,y,45,105.53200000000004
2,t,4,13,y,46,105.40600000000003
2,t,4,13,y,47,105.32800000000003
2,t,4,13,y,48,105.29400000000004
2,t,4,13,y,49,105.29100000000003
2,t,4,13,y,50,105.32200000000003
2,t,4,13,y,51,105.38300000000004
2,t,4,13,y,52,105.47800000000004
2,t,4,13,y,53,105.60300000000004
2,t,4,13,y,54,105.76900000000003
2,t,4,13,y,55,105.98900000000003
2,t,4,13,y,56,106.26100000000002
2,t,4,13,y,57,106.57600000000002
2,t,4,13,y,58,106.93200000000002
2,t,4,13,y,59,107.33500000000004
2,t,4,13,y,60,107.77600000000004
2,t,4,13,y,61,108.24000000000004
2,t,4,13,y,62,108.71800000000002
2,t,4,13,y,63,109.21000000000004
2,t,4,13,y,64,109.70500000000004
2,t,4,13,y,65,110.19300000000004
2,t,4,13,y,66,110.67800000000003
2,t,4,13,y,67,111.15200000000004
2,t,4,13,y,68,111.61000000000001
2,t,4,13,y,69,112.04700000000003
2,t,4,13,y,70,112.46100000000001
2,t,4,13,y,71,112.85800000000003
2,t,4,13,y,72,113.24400000000003
2,t,4,13,y,73,113.63000000000005
2,t,4,13,y,74,114.01700000000005
2,t,4,13,y,75,114.40300000000002
2,t,4,13,y,76,114.78600000000003
2,t,4,13,y,77,115.17300000000003
2,t,4,13,y,78,115.55300000000003
2,t,4,13,y,79,115.92200000000003
2,t,4,13,y,80,116.27100000000002
2,t,4,13,y,81,116.59700000000004
2,t,4,13,y,82,116.90200000000004
2,t,4,13,y,83,117.18300000000005
2,t,4,13,y,84,117.43100000000004
2,t,4,13,y,85,117.65800000000002
2,t,4,13,y,86,117.88200000000003
2,t,4,13,y,87,118.13200000000003
2,t,4,13,y,88,118.43700000000001
2,t,4,13,y,89,118.80400000000003
2,t,4,13,y,90,119.23400000000004
2,t,4,13,y,91,119.74600000000004
2,t,4,13,y,92,120.37700000000004
2,t,4,13,y,93,121.08800000000002
2,t,4,13,y,94,121.79000000000002
2,t,4,13,y,95,122.41100000000003
2,t,4,13,y,96,122.94600000000003
2,t,4,13,y,97,123.44800000000004
2,t,4,13,y,98,123.93900000000002
2,t,4,13,y,99,124.38000000000002
2,t,4,13,y,100,124.66500000000002
2,t,4,14,x,1,173.756
2,t,4,14,x,2,174.539
2,t,4,14,x,3,175.322
2,t,4,14,x,4,176.106
2,t,4,14,x,5,176.889
2,t,4,14,x,6,177.668
2,t,4,14,x,7,178.451
2,t,4,14,x,8,179.23399999999998
2,t,4,14,x,9,180.018
2,t,4,14,x,10,180.801
2,t,4,14,x,11,181.584
2,t,4,14,x,12,182.36700000000002
2,t,4,14,x,13,183.15
2,t,4,14,x,14,183.933
2,t,4,14,x,15,184.716
2,t,4,14,x,16,185.49599999999998
2,t,4,14,x,17,186.279
2,t,4,14,x,18,187.062
2,t,4,14,x,19,187.845
2,t,4,14,x,20,188.628
2,t,4,14,x,21,189.411
2,t,4,14,x,22,190.19400000000002
2,t,4,14,x,23,190.977
2,t,4,14,x,24,191.761
2,t,4,14,x,25,192.54399999999998
2,t,4,14,x,26,193.32299999999998
2,t,4,14,x,27,194.106
2,t,4,14,x,28,194.889
2,t,4,14,x,29,195.673
2,t,4,14,x,30,196.45600000000002
2,t,4,14,x,31,197.239
2,t,4,14,x,32,198.022
2,t,4,14,x,33,198.805
2,t,4,14,x,34,199.588
2,t,4,14,x,35,200.37
2,t,4,14,x,36,201.15
2,t,4,14,x,37,201.93
2,t,4,14,x,38,202.72
2,t,4,14,x,39,203.5
2,t,4,14,x,40,204.28
2,t,4,14,x,41,205.07
2,t,4,14,x,42,205.85
2,t,4,14,x,43,206.63
2,t,4,14,x,44,207.42000000000002
2,t,4,14,x,45,208.2
2,t,4,14,x,46,208.98000000000002
2,t,4,14,x,47,209.76
2,t,4,14,x,48,210.54000000000002
2,t,4,14,x,49,211.32999999999998
2,t,4,14,x,50,212.11
2,t,4,14,x,51,212.89
2,t,4,14,x,52,213.68
2,t,4,14,x,53,214.45999999999998
2,t,4,14,x,54,215.24
2,t,4,14,x,55,216.03
2,t,4,14,x,56,216.81
2,t,4,14,x,57,217.59
2,t,4,14,x,58,218.37
2,t,4,14,x,59,219.16
2,t,4,14,x,60,219.94
2,t,4,14,x,61,220.72
2,t,4,14,x,62,221.5
2,t,4,14,x,63,222.29000000000002
2,t,4,14,x,64,223.07
2,t,4,14,x,65,223.85
2,t,4,14,x,66,224.63
2,t,4,14,x,67,225.42000000000002
2,t,4,14,x,68,226.2
2,t,4,14,x,69,226.98000000000002
2,t,4,14,x,70,227.76999999999998
2,t,4,14,x,71,228.55
2,t,4,14,x,72,229.33
2,t,4,14,x,73,230.11
2,t,4,14,x,74,230.9
2,t,4,14,x,75,231.68
2,t,4,14,x,76,232.46
2,t,4,14,x,77,233.24
2,t,4,14,x,78,234.03
2,t,4,14,x,79,234.81
2,t,4,14,x,80,235.59
2,t,4,14,x,81,236.38
2,t,4,14,x,82,237.16
2,t,4,14,x,83,237.94
2,t,4,14,x,84,238.73
2,t,4,14,x,85,239.51
2,t,4,14,x,86,240.29
2,t,4,14,x,87,241.07
2,t,4,14,x,88,241.85
2,t,4,14,x,89,242.64
2,t,4,14,x,90,243.42
2,t,4,14,x,91,244.2
2,t,4,14,x,92,244.99
2,t,4,14,x,93,245.77
2,t,4,14,x,94,246.55
2,t,4,14,x,95,247.34
2,t,4,14,x,96,248.12
2,t,4,14,x,97,248.9
2,t,4,14,x,98,249.68
2,t,4,14,x,99,250.47
2,t,4,14,x,100,251.25
2,t,4,14,y,1,129.51600000000002
2,t,4,14,y,2,128.63100000000003
2,t,4,14,y,3,127.26800000000003
2,t,4,14,y,4,125.79700000000003
2,t,4,14,y,5,124.38000000000002
2,t,4,14,y,6,123.04100000000003
2,t,4,14,y,7,121.74300000000002
2,t,4,14,y,8,120.45800000000003
2,t,4,14,y,9,119.20700000000005
2,t,4,14,y,10,118.03100000000003
2,t,4,14,y,11,116.93600000000004
2,t,4,14,y,12,115.91900000000004
2,t,4,14,y,13,114.92900000000003
2,t,4,14,y,14,113.93600000000004
2,t,4,14,y,15,112.93900000000002
2,t,4,14,y,16,111.99000000000004
2,t,4,14,y,17,111.11500000000004
2,t,4,14,y,18,110.29500000000002
2,t,4,14,y,19,109.50500000000005
2,t,4,14,y,20,108.74200000000002
2,t,4,14,y,21,108.01000000000005
2,t,4,14,y,22,107.32200000000003
2,t,4,14,y,23,106.68100000000004
2,t,4,14,y,24,106.06100000000004
2,t,4,14,y,25,105.45400000000004
2,t,4,14,y,26,104.85000000000002
2,t,4,14,y,27,104.26100000000002
2,t,4,14,y,28,103.69100000000003
2,t,4,14,y,29,103.14500000000004
2,t,4,14,y,30,102.62700000000004
2,t,4,14,y,31,102.13500000000005
2,t,4,14,y,32,101.67100000000005
2,t,4,14,y,33,101.23300000000003
2,t,4,14,y,34,100.82600000000002
2,t,4,14,y,35,100.45400000000004
2,t,4,14,y,36,100.11800000000005
2,t,4,14,y,37,99.82000000000005
2,t,4,14,y,38,99.55900000000003
2,t,4,14,y,39,99.34500000000003
2,t,4,14,y,40,99.16900000000004
2,t,4,14,y,41,99.01600000000002
2,t,4,14,y,42,98.88400000000001
2,t,4,14,y,43,98.77500000000003
2,t,4,14,y,44,98.68400000000003
2,t,4,14,y,45,98.62000000000003
2,t,4,14,y,46,98.59600000000003
2,t,4,14,y,47,98.62300000000005
2,t,4,14,y,48,98.69400000000002
2,t,4,14,y,49,98.80600000000004
2,t,4,14,y,50,98.96500000000003
2,t,4,14,y,51,99.17200000000003
2,t,4,14,y,52,99.42000000000002
2,t,4,14,y,53,99.69400000000002
2,t,4,14,y,54,99.99600000000004
2,t,4,14,y,55,100.32500000000005
2,t,4,14,y,56,100.68100000000004
2,t,4,14,y,57,101.06700000000004
2,t,4,14,y,58,101.49800000000005
2,t,4,14,y,59,101.96900000000005
2,t,4,14,y,60,102.47400000000005
2,t,4,14,y,61,103.01300000000003
2,t,4,14,y,62,103.57900000000004
2,t,4,14,y,63,104.16200000000003
2,t,4,14,y,64,104.74900000000002
2,t,4,14,y,65,105.34200000000004
2,t,4,14,y,66,105.94500000000005
2,t,4,14,y,67,106.56600000000003
2,t,4,14,y,68,107.21000000000004
2,t,4,14,y,69,107.86100000000005
2,t,4,14,y,70,108.50100000000003
2,t,4,14,y,71,109.11800000000005
2,t,4,14,y,72,109.71500000000003
2,t,4,14,y,73,110.29500000000002
2,t,4,14,y,74,110.86100000000005
2,t,4,14,y,75,111.42400000000004
2,t,4,14,y,76,111.98300000000003
2,t,4,14,y,77,112.53900000000004
2,t,4,14,y,78,113.10200000000003
2,t,4,14,y,79,113.66400000000004
2,t,4,14,y,80,114.22400000000005
2,t,4,14,y,81,114.78000000000003
2,t,4,14,y,82,115.32200000000003
2,t,4,14,y,83,115.83400000000003
2,t,4,14,y,84,116.31500000000003
2,t,4,14,y,85,116.77300000000002
2,t,4,14,y,86,117.22000000000003
2,t,4,14,y,87,117.66100000000003
2,t,4,14,y,88,118.10900000000004
2,t,4,14,y,89,118.55300000000003
2,t,4,14,y,90,118.99700000000001
2,t,4,14,y,91,119.44400000000002
2,t,4,14,y,92,119.89200000000005
2,t,4,14,y,93,120.33900000000003
2,t,4,14,y,94,120.79000000000002
2,t,4,14,y,95,121.24800000000005
2,t,4,14,y,96,121.71600000000004
2,t,4,14,y,97,122.19000000000003
2,t,4,14,y,98,122.64800000000002
2,t,4,14,y,99,123.04100000000003
2,t,4,14,y,100,123.28500000000003
2,t,4,15,x,1,176.2
2,t,4,15,x,2,176.94299999999998
2,t,4,15,x,3,177.68200000000002
2,t,4,15,x,4,178.424
2,t,4,15,x,5,179.163
2,t,4,15,x,6,179.906
2,t,4,15,x,7,180.64499999999998
2,t,4,15,x,8,181.387
2,t,4,15,x,9,182.126
2,t,4,15,x,10,182.869
2,t,4,15,x,11,183.608
2,t,4,15,x,12,184.35
2,t,4,15,x,13,185.089
2,t,4,15,x,14,185.83100000000002
2,t,4,15,x,15,186.57
2,t,4,15,x,16,187.313
2,t,4,15,x,17,188.05200000000002
2,t,4,15,x,18,188.79399999999998
2,t,4,15,x,19,189.53300000000002
2,t,4,15,x,20,190.276
2,t,4,15,x,21,191.015
2,t,4,15,x,22,191.757
2,t,4,15,x,23,192.49599999999998
2,t,4,15,x,24,193.239
2,t,4,15,x,25,193.978
2,t,4,15,x,26,194.72
2,t,4,15,x,27,195.459
2,t,4,15,x,28,196.201
2,t,4,15,x,29,196.94
2,t,4,15,x,30,197.683
2,t,4,15,x,31,198.422
2,t,4,15,x,32,199.164
2,t,4,15,x,33,199.90300000000002
2,t,4,15,x,34,200.65
2,t,4,15,x,35,201.39
2,t,4,15,x,36,202.13
2,t,4,15,x,37,202.87
2,t,4,15,x,38,203.61
2,t,4,15,x,39,204.35
2,t,4,15,x,40,205.09
2,t,4,15,x,41,205.82999999999998
2,t,4,15,x,42,206.57
2,t,4,15,x,43,207.31
2,t,4,15,x,44,208.05
2,t,4,15,x,45,208.8
2,t,4,15,x,46,209.53
2,t,4,15,x,47,210.28
2,t,4,15,x,48,211.01999999999998
2,t,4,15,x,49,211.76
2,t,4,15,x,50,212.5
2,t,4,15,x,51,213.24
2,t,4,15,x,52,213.98000000000002
2,t,4,15,x,53,214.72
2,t,4,15,x,54,215.45999999999998
2,t,4,15,x,55,216.2
2,t,4,15,x,56,216.94
2,t,4,15,x,57,217.68
2,t,4,15,x,58,218.42000000000002
2,t,4,15,x,59,219.17000000000002
2,t,4,15,x,60,219.9
2,t,4,15,x,61,220.65
2,t,4,15,x,62,221.39
2,t,4,15,x,63,222.13
2,t,4,15,x,64,222.87
2,t,4,15,x,65,223.61
2,t,4,15,x,66,224.35
2,t,4,15,x,67,225.09
2,t,4,15,x,68,225.82999999999998
2,t,4,15,x,69,226.57
2,t,4,15,x,70,227.31
2,t,4,15,x,71,228.05
2,t,4,15,x,72,228.8
2,t,4,15,x,73,229.54
2,t,4,15,x,74,230.28
2,t,4,15,x,75,231.02
2,t,4,15,x,76,231.76
2,t,4,15,x,77,232.5
2,t,4,15,x,78,233.24
2,t,4,15,x,79,233.98
2,t,4,15,x,80,234.72
2,t,4,15,x,81,235.46
2,t,4,15,x,82,236.2
2,t,4,15,x,83,236.94
2,t,4,15,x,84,237.68
2,t,4,15,x,85,238.42
2,t,4,15,x,86,239.17
2,t,4,15,x,87,239.91
2,t,4,15,x,88,240.65
2,t,4,15,x,89,241.39
2,t,4,15,x,90,242.13
2,t,4,15,x,91,242.87
2,t,4,15,x,92,243.61
2,t,4,15,x,93,244.35
2,t,4,15,x,94,245.09
2,t,4,15,x,95,245.83
2,t,4,15,x,96,246.57
2,t,4,15,x,97,247.31
2,t,4,15,x,98,248.05
2,t,4,15,x,99,248.79
2,t,4,15,x,100,249.54
2,t,4,15,y,1,125.71900000000002
2,t,4,15,y,2,125.04800000000003
2,t,4,15,y,3,124.00000000000003
2,t,4,15,y,4,122.85500000000002
2,t,4,15,y,5,121.75000000000003
2,t,4,15,y,6,120.72200000000004
2,t,4,15,y,7,119.75600000000003
2,t,4,15,y,8,118.80700000000002
2,t,4,15,y,9,117.84400000000005
2,t,4,15,y,10,116.87100000000004
2,t,4,15,y,11,115.91500000000002
2,t,4,15,y,12,114.97300000000001
2,t,4,15,y,13,114.02700000000004
2,t,4,15,y,14,113.06100000000004
2,t,4,15,y,15,112.08800000000002
2,t,4,15,y,16,111.13900000000004
2,t,4,15,y,17,110.21000000000004
2,t,4,15,y,18,109.27800000000002
2,t,4,15,y,19,108.32200000000003
2,t,4,15,y,20,107.34900000000005
2,t,4,15,y,21,106.39600000000002
2,t,4,15,y,22,105.48400000000004
2,t,4,15,y,23,104.60000000000002
2,t,4,15,y,24,103.73500000000001
2,t,4,15,y,25,102.88400000000001
2,t,4,15,y,26,102.06400000000002
2,t,4,15,y,27,101.28400000000005
2,t,4,15,y,28,100.54200000000003
2,t,4,15,y,29,99.83700000000005
2,t,4,15,y,30,99.16900000000004
2,t,4,15,y,31,98.52500000000003
2,t,4,15,y,32,97.89100000000002
2,t,4,15,y,33,97.26700000000005
2,t,4,15,y,34,96.66400000000004
2,t,4,15,y,35,96.09700000000004
2,t,4,15,y,36,95.58900000000003
2,t,4,15,y,37,95.13800000000003
2,t,4,15,y,38,94.74800000000005
2,t,4,15,y,39,94.42300000000003
2,t,4,15,y,40,94.16800000000003
2,t,4,15,y,41,93.96200000000005
2,t,4,15,y,42,93.78900000000004
2,t,4,15,y,43,93.63600000000002
2,t,4,15,y,44,93.50700000000003
2,t,4,15,y,45,93.39900000000003
2,t,4,15,y,46,93.32100000000003
2,t,4,15,y,47,93.28700000000003
2,t,4,15,y,48,93.30700000000002
2,t,4,15,y,49,93.38200000000003
2,t,4,15,y,50,93.50100000000003
2,t,4,15,y,51,93.67700000000002
2,t,4,15,y,52,93.91800000000003
2,t,4,15,y,53,94.20600000000002
2,t,4,15,y,54,94.52800000000002
2,t,4,15,y,55,94.87000000000003
2,t,4,15,y,56,95.23000000000002
2,t,4,15,y,57,95.60200000000003
2,t,4,15,y,58,95.99200000000002
2,t,4,15,y,59,96.40600000000003
2,t,4,15,y,60,96.85000000000002
2,t,4,15,y,61,97.32100000000003
2,t,4,15,y,62,97.81600000000003
2,t,4,15,y,63,98.34200000000004
2,t,4,15,y,64,98.88700000000003
2,t,4,15,y,65,99.44000000000003
2,t,4,15,y,66,99.99600000000004
2,t,4,15,y,67,100.55500000000004
2,t,4,15,y,68,101.12800000000004
2,t,4,15,y,69,101.72500000000002
2,t,4,15,y,70,102.35500000000002
2,t,4,15,y,71,103.01600000000002
2,t,4,15,y,72,103.70800000000003
2,t,4,15,y,73,104.42300000000003
2,t,4,15,y,74,105.14500000000004
2,t,4,15,y,75,105.84400000000005
2,t,4,15,y,76,106.51500000000004
2,t,4,15,y,77,107.15200000000004
2,t,4,15,y,78,107.75600000000003
2,t,4,15,y,79,108.34200000000004
2,t,4,15,y,80,108.92900000000003
2,t,4,15,y,81,109.54900000000004
2,t,4,15,y,82,110.21700000000004
2,t,4,15,y,83,110.91500000000002
2,t,4,15,y,84,111.61300000000003
2,t,4,15,y,85,112.28800000000001
2,t,4,15,y,86,112.93200000000002
2,t,4,15,y,87,113.54200000000003
2,t,4,15,y,88,114.12900000000002
2,t,4,15,y,89,114.69800000000004
2,t,4,15,y,90,115.27500000000003
2,t,4,15,y,91,115.86800000000005
2,t,4,15,y,92,116.48500000000001
2,t,4,15,y,93,117.11500000000004
2,t,4,15,y,94,117.75600000000003
2,t,4,15,y,95,118.40400000000002
2,t,4,15,y,96,119.05400000000003
2,t,4,15,y,97,119.68800000000005
2,t,4,15,y,98,120.27800000000002
2,t,4,15,y,99,120.77700000000004
2,t,4,15,y,100,121.07800000000003
2,t,4,16,x,1,176.773
2,t,4,16,x,2,177.51600000000002
2,t,4,16,x,3,178.255
2,t,4,16,x,4,178.997
2,t,4,16,x,5,179.736
2,t,4,16,x,6,180.47899999999998
2,t,4,16,x,7,181.221
2,t,4,16,x,8,181.95999999999998
2,t,4,16,x,9,182.702
2,t,4,16,x,10,183.441
2,t,4,16,x,11,184.184
2,t,4,16,x,12,184.926
2,t,4,16,x,13,185.66500000000002
2,t,4,16,x,14,186.40800000000002
2,t,4,16,x,15,187.147
2,t,4,16,x,16,187.889
2,t,4,16,x,17,188.632
2,t,4,16,x,18,189.37099999999998
2,t,4,16,x,19,190.113
2,t,4,16,x,20,190.85500000000002
2,t,4,16,x,21,191.594
2,t,4,16,x,22,192.337
2,t,4,16,x,23,193.076
2,t,4,16,x,24,193.81799999999998
2,t,4,16,x,25,194.561
2,t,4,16,x,26,195.3
2,t,4,16,x,27,196.042
2,t,4,16,x,28,196.781
2,t,4,16,x,29,197.524
2,t,4,16,x,30,198.26600000000002
2,t,4,16,x,31,199.005
2,t,4,16,x,32,199.747
2,t,4,16,x,33,200.49
2,t,4,16,x,34,201.23000000000002
2,t,4,16,x,35,201.97
2,t,4,16,x,36,202.70999999999998
2,t,4,16,x,37,203.45
2,t,4,16,x,38,204.19
2,t,4,16,x,39,204.93
2,t,4,16,x,40,205.68
2,t,4,16,x,41,206.42000000000002
2,t,4,16,x,42,207.16
2,t,4,16,x,43,207.9
2,t,4,16,x,44,208.64
2,t,4,16,x,45,209.38
2,t,4,16,x,46,210.12
2,t,4,16,x,47,210.86
2,t,4,16,x,48,211.6
2,t,4,16,x,49,212.34
2,t,4,16,x,50,213.09
2,t,4,16,x,51,213.82999999999998
2,t,4,16,x,52,214.57
2,t,4,16,x,53,215.31
2,t,4,16,x,54,216.05
2,t,4,16,x,55,216.79000000000002
2,t,4,16,x,56,217.53
2,t,4,16,x,57,218.26999999999998
2,t,4,16,x,58,219.01999999999998
2,t,4,16,x,59,219.76
2,t,4,16,x,60,220.5
2,t,4,16,x,61,221.24
2,t,4,16,x,62,221.98000000000002
2,t,4,16,x,63,222.72
2,t,4,16,x,64,223.45999999999998
2,t,4,16,x,65,224.2
2,t,4,16,x,66,224.94
2,t,4,16,x,67,225.68
2,t,4,16,x,68,226.43
2,t,4,16,x,69,227.17000000000002
2,t,4,16,x,70,227.91
2,t,4,16,x,71,228.65
2,t,4,16,x,72,229.39
2,t,4,16,x,73,230.13
2,t,4,16,x,74,230.87
2,t,4,16,x,75,231.61
2,t,4,16,x,76,232.35
2,t,4,16,x,77,233.09
2,t,4,16,x,78,233.84
2,t,4,16,x,79,234.58
2,t,4,16,x,80,235.32
2,t,4,16,x,81,236.06
2,t,4,16,x,82,236.8
2,t,4,16,x,83,237.54
2,t,4,16,x,84,238.28
2,t,4,16,x,85,239.02
2,t,4,16,x,86,239.77
2,t,4,16,x,87,240.51
2,t,4,16,x,88,241.25
2,t,4,16,x,89,241.99
2,t,4,16,x,90,242.73
2,t,4,16,x,91,243.47
2,t,4,16,x,92,244.21
2,t,4,16,x,93,244.95
2,t,4,16,x,94,245.69
2,t,4,16,x,95,246.43
2,t,4,16,x,96,247.18
2,t,4,16,x,97,247.92
